"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.24200000000E+009, -1.04614911821E+001, +0.00000000000E+000
+2.24300000000E+009, -1.04162105631E+001, +0.00000000000E+000
+2.24400000000E+009, -1.03700353040E+001, +0.00000000000E+000
+2.24500000000E+009, -1.03362632028E+001, +0.00000000000E+000
+2.24600000000E+009, -1.02843330002E+001, +0.00000000000E+000
+2.24700000000E+009, -1.02238134323E+001, +0.00000000000E+000
+2.24800000000E+009, -1.01716956553E+001, +0.00000000000E+000
+2.24900000000E+009, -1.01026880245E+001, +0.00000000000E+000
+2.25000000000E+009, -1.00415008284E+001, +0.00000000000E+000
+2.25100000000E+009, -9.97167532823E+000, +0.00000000000E+000
+2.25200000000E+009, -9.92420596777E+000, +0.00000000000E+000
+2.25300000000E+009, -9.87528786650E+000, +0.00000000000E+000
+2.25400000000E+009, -9.84225752591E+000, +0.00000000000E+000
+2.25500000000E+009, -9.82139894814E+000, +0.00000000000E+000
+2.25600000000E+009, -9.81656791429E+000, +0.00000000000E+000
+2.25700000000E+009, -9.81403941469E+000, +0.00000000000E+000
+2.25800000000E+009, -9.81289521408E+000, +0.00000000000E+000
+2.25900000000E+009, -9.80906183878E+000, +0.00000000000E+000
+2.26000000000E+009, -9.81534162850E+000, +0.00000000000E+000
+2.26100000000E+009, -9.79582088411E+000, +0.00000000000E+000
+2.26200000000E+009, -9.78501592006E+000, +0.00000000000E+000
+2.26300000000E+009, -9.75837504548E+000, +0.00000000000E+000
+2.26400000000E+009, -9.74282360029E+000, +0.00000000000E+000
+2.26500000000E+009, -9.72205050071E+000, +0.00000000000E+000
+2.26600000000E+009, -9.68692802314E+000, +0.00000000000E+000
+2.26700000000E+009, -9.67607485023E+000, +0.00000000000E+000
+2.26800000000E+009, -9.63035408546E+000, +0.00000000000E+000
+2.26900000000E+009, -9.59116387123E+000, +0.00000000000E+000
+2.27000000000E+009, -9.55100448218E+000, +0.00000000000E+000
+2.27100000000E+009, -9.51336987999E+000, +0.00000000000E+000
+2.27200000000E+009, -9.48253885058E+000, +0.00000000000E+000
+2.27300000000E+009, -9.44985157315E+000, +0.00000000000E+000
+2.27400000000E+009, -9.40412267098E+000, +0.00000000000E+000
+2.27500000000E+009, -9.37061394395E+000, +0.00000000000E+000
+2.27600000000E+009, -9.32538289563E+000, +0.00000000000E+000
+2.27700000000E+009, -9.25751962729E+000, +0.00000000000E+000
+2.27800000000E+009, -9.19017159902E+000, +0.00000000000E+000
+2.27900000000E+009, -9.12774867969E+000, +0.00000000000E+000
+2.28000000000E+009, -9.05953062168E+000, +0.00000000000E+000
+2.28100000000E+009, -9.00883396118E+000, +0.00000000000E+000
+2.28200000000E+009, -8.94834585495E+000, +0.00000000000E+000
+2.28300000000E+009, -8.90316992679E+000, +0.00000000000E+000
+2.28400000000E+009, -8.86260101363E+000, +0.00000000000E+000
+2.28500000000E+009, -8.81837812638E+000, +0.00000000000E+000
+2.28600000000E+009, -8.78263108844E+000, +0.00000000000E+000
+2.28700000000E+009, -8.74257662630E+000, +0.00000000000E+000
+2.28800000000E+009, -8.70997186731E+000, +0.00000000000E+000
+2.28900000000E+009, -8.65540474632E+000, +0.00000000000E+000
+2.29000000000E+009, -8.61389828755E+000, +0.00000000000E+000
+2.29100000000E+009, -8.56016403799E+000, +0.00000000000E+000
+2.29200000000E+009, -8.51228070737E+000, +0.00000000000E+000
+2.29300000000E+009, -8.46115004995E+000, +0.00000000000E+000
+2.29400000000E+009, -8.41759163418E+000, +0.00000000000E+000
+2.29500000000E+009, -8.37064672235E+000, +0.00000000000E+000
+2.29600000000E+009, -8.32169832231E+000, +0.00000000000E+000
+2.29700000000E+009, -8.28757666401E+000, +0.00000000000E+000
+2.29800000000E+009, -8.24088239054E+000, +0.00000000000E+000
+2.29900000000E+009, -8.20671517192E+000, +0.00000000000E+000
+2.30000000000E+009, -8.18061159365E+000, +0.00000000000E+000
+2.30100000000E+009, -8.15138229092E+000, +0.00000000000E+000
+2.30200000000E+009, -8.14023620813E+000, +0.00000000000E+000
+2.30300000000E+009, -8.13307772810E+000, +0.00000000000E+000
+2.30400000000E+009, -8.12650898422E+000, +0.00000000000E+000
+2.30500000000E+009, -8.12459417276E+000, +0.00000000000E+000
+2.30600000000E+009, -8.13102228040E+000, +0.00000000000E+000
+2.30700000000E+009, -8.14148839131E+000, +0.00000000000E+000
+2.30800000000E+009, -8.14926361982E+000, +0.00000000000E+000
+2.30900000000E+009, -8.15493610016E+000, +0.00000000000E+000
+2.31000000000E+009, -8.16269522051E+000, +0.00000000000E+000
+2.31100000000E+009, -8.16958969301E+000, +0.00000000000E+000
+2.31200000000E+009, -8.17524782116E+000, +0.00000000000E+000
+2.31300000000E+009, -8.16202720112E+000, +0.00000000000E+000
+2.31400000000E+009, -8.14784945685E+000, +0.00000000000E+000
+2.31500000000E+009, -8.14324762544E+000, +0.00000000000E+000
+2.31600000000E+009, -8.11583899775E+000, +0.00000000000E+000
+2.31700000000E+009, -8.09765017315E+000, +0.00000000000E+000
+2.31800000000E+009, -8.07155270471E+000, +0.00000000000E+000
+2.31900000000E+009, -8.04012186024E+000, +0.00000000000E+000
+2.32000000000E+009, -8.00720696740E+000, +0.00000000000E+000
+2.32100000000E+009, -7.96770535321E+000, +0.00000000000E+000
+2.32200000000E+009, -7.93374356573E+000, +0.00000000000E+000
+2.32300000000E+009, -7.90071672767E+000, +0.00000000000E+000
+2.32400000000E+009, -7.87813545741E+000, +0.00000000000E+000
+2.32500000000E+009, -7.85183643785E+000, +0.00000000000E+000
+2.32600000000E+009, -7.82459142095E+000, +0.00000000000E+000
+2.32700000000E+009, -7.79855156239E+000, +0.00000000000E+000
+2.32800000000E+009, -7.77124627362E+000, +0.00000000000E+000
+2.32900000000E+009, -7.74875883563E+000, +0.00000000000E+000
+2.33000000000E+009, -7.72387749457E+000, +0.00000000000E+000
+2.33100000000E+009, -7.70946882355E+000, +0.00000000000E+000
+2.33200000000E+009, -7.68224724329E+000, +0.00000000000E+000
+2.33300000000E+009, -7.65694761470E+000, +0.00000000000E+000
+2.33400000000E+009, -7.64080882450E+000, +0.00000000000E+000
+2.33500000000E+009, -7.61962714076E+000, +0.00000000000E+000
+2.33600000000E+009, -7.58541610639E+000, +0.00000000000E+000
+2.33700000000E+009, -7.57465643325E+000, +0.00000000000E+000
+2.33800000000E+009, -7.54461417952E+000, +0.00000000000E+000
+2.33900000000E+009, -7.53493430197E+000, +0.00000000000E+000
+2.34000000000E+009, -7.51187919843E+000, +0.00000000000E+000
+2.34100000000E+009, -7.50311873662E+000, +0.00000000000E+000
+2.34200000000E+009, -7.48036705713E+000, +0.00000000000E+000
+2.34300000000E+009, -7.47530083840E+000, +0.00000000000E+000
+2.34400000000E+009, -7.46921727627E+000, +0.00000000000E+000
+2.34500000000E+009, -7.46081536982E+000, +0.00000000000E+000
+2.34600000000E+009, -7.45594776264E+000, +0.00000000000E+000
+2.34700000000E+009, -7.45019808740E+000, +0.00000000000E+000
+2.34800000000E+009, -7.45702327818E+000, +0.00000000000E+000
+2.34900000000E+009, -7.43417012348E+000, +0.00000000000E+000
+2.35000000000E+009, -7.42300232569E+000, +0.00000000000E+000
+2.35100000000E+009, -7.41290930851E+000, +0.00000000000E+000
+2.35200000000E+009, -7.39088969508E+000, +0.00000000000E+000
+2.35300000000E+009, -7.37357859706E+000, +0.00000000000E+000
+2.35400000000E+009, -7.35003407899E+000, +0.00000000000E+000
+2.35500000000E+009, -7.32100920416E+000, +0.00000000000E+000
+2.35600000000E+009, -7.30001520734E+000, +0.00000000000E+000
+2.35700000000E+009, -7.27434698896E+000, +0.00000000000E+000
+2.35800000000E+009, -7.25152513872E+000, +0.00000000000E+000
+2.35900000000E+009, -7.23227070693E+000, +0.00000000000E+000
+2.36000000000E+009, -7.21393754662E+000, +0.00000000000E+000
+2.36100000000E+009, -7.19390360329E+000, +0.00000000000E+000
+2.36200000000E+009, -7.18396293381E+000, +0.00000000000E+000
+2.36300000000E+009, -7.16628715119E+000, +0.00000000000E+000
+2.36400000000E+009, -7.14929352668E+000, +0.00000000000E+000
+2.36500000000E+009, -7.13016098462E+000, +0.00000000000E+000
+2.36600000000E+009, -7.12042390336E+000, +0.00000000000E+000
+2.36700000000E+009, -7.10566383496E+000, +0.00000000000E+000
+2.36800000000E+009, -7.09134899888E+000, +0.00000000000E+000
+2.36900000000E+009, -7.08796713185E+000, +0.00000000000E+000
+2.37000000000E+009, -7.07635340965E+000, +0.00000000000E+000
+2.37100000000E+009, -7.06246391158E+000, +0.00000000000E+000
+2.37200000000E+009, -7.05248119006E+000, +0.00000000000E+000
+2.37300000000E+009, -7.03978958651E+000, +0.00000000000E+000
+2.37400000000E+009, -7.03511910511E+000, +0.00000000000E+000
+2.37500000000E+009, -7.01352083548E+000, +0.00000000000E+000
+2.37600000000E+009, -7.00597437521E+000, +0.00000000000E+000
+2.37700000000E+009, -6.99332749211E+000, +0.00000000000E+000
+2.37800000000E+009, -6.98219015923E+000, +0.00000000000E+000
+2.37900000000E+009, -6.96483274077E+000, +0.00000000000E+000
+2.38000000000E+009, -6.95251777664E+000, +0.00000000000E+000
+2.38100000000E+009, -6.92798040298E+000, +0.00000000000E+000
+2.38200000000E+009, -6.92167715686E+000, +0.00000000000E+000
+2.38300000000E+009, -6.89958574757E+000, +0.00000000000E+000
+2.38400000000E+009, -6.88789291932E+000, +0.00000000000E+000
+2.38500000000E+009, -6.87508442159E+000, +0.00000000000E+000
+2.38600000000E+009, -6.85892530413E+000, +0.00000000000E+000
+2.38700000000E+009, -6.84899124848E+000, +0.00000000000E+000
+2.38800000000E+009, -6.83526891168E+000, +0.00000000000E+000
+2.38900000000E+009, -6.81641115304E+000, +0.00000000000E+000
+2.39000000000E+009, -6.81152225854E+000, +0.00000000000E+000
+2.39100000000E+009, -6.78999216306E+000, +0.00000000000E+000
+2.39200000000E+009, -6.76750802263E+000, +0.00000000000E+000
+2.39300000000E+009, -6.74792106372E+000, +0.00000000000E+000
+2.39400000000E+009, -6.72943873348E+000, +0.00000000000E+000
+2.39500000000E+009, -6.71413893471E+000, +0.00000000000E+000
+2.39600000000E+009, -6.69276290477E+000, +0.00000000000E+000
+2.39700000000E+009, -6.68857939769E+000, +0.00000000000E+000
+2.39800000000E+009, -6.67760519267E+000, +0.00000000000E+000
+2.39900000000E+009, -6.66360558064E+000, +0.00000000000E+000
+2.40000000000E+009, -6.65723587208E+000, +0.00000000000E+000
+2.40100000000E+009, -6.63178455933E+000, +0.00000000000E+000
+2.40200000000E+009, -6.62641328344E+000, +0.00000000000E+000
+2.40300000000E+009, -6.59530576402E+000, +0.00000000000E+000
+2.40400000000E+009, -6.58213247429E+000, +0.00000000000E+000
+2.40500000000E+009, -6.55519389137E+000, +0.00000000000E+000
+2.40600000000E+009, -6.53109158965E+000, +0.00000000000E+000
+2.40700000000E+009, -6.50686395443E+000, +0.00000000000E+000
+2.40800000000E+009, -6.49054771239E+000, +0.00000000000E+000
+2.40900000000E+009, -6.46804974767E+000, +0.00000000000E+000
+2.41000000000E+009, -6.42927074968E+000, +0.00000000000E+000
+2.41100000000E+009, -6.40355211583E+000, +0.00000000000E+000
+2.41200000000E+009, -6.37697810708E+000, +0.00000000000E+000
+2.41300000000E+009, -6.35286620111E+000, +0.00000000000E+000
+2.41400000000E+009, -6.33820918252E+000, +0.00000000000E+000
+2.41500000000E+009, -6.31685839064E+000, +0.00000000000E+000
+2.41600000000E+009, -6.29761022496E+000, +0.00000000000E+000
+2.41700000000E+009, -6.27311691767E+000, +0.00000000000E+000
+2.41800000000E+009, -6.24608597745E+000, +0.00000000000E+000
+2.41900000000E+009, -6.23057520040E+000, +0.00000000000E+000
+2.42000000000E+009, -6.21401458011E+000, +0.00000000000E+000
+2.42100000000E+009, -6.19627311906E+000, +0.00000000000E+000
+2.42200000000E+009, -6.18240984554E+000, +0.00000000000E+000
+2.42300000000E+009, -6.17082573009E+000, +0.00000000000E+000
+2.42400000000E+009, -6.16126706936E+000, +0.00000000000E+000
+2.42500000000E+009, -6.15797754964E+000, +0.00000000000E+000
+2.42600000000E+009, -6.16432196377E+000, +0.00000000000E+000
+2.42700000000E+009, -6.15614067035E+000, +0.00000000000E+000
+2.42800000000E+009, -6.16869540686E+000, +0.00000000000E+000
+2.42900000000E+009, -6.17693801519E+000, +0.00000000000E+000
+2.43000000000E+009, -6.17723330672E+000, +0.00000000000E+000
+2.43100000000E+009, -6.17418616050E+000, +0.00000000000E+000
+2.43200000000E+009, -6.16536217710E+000, +0.00000000000E+000
+2.43300000000E+009, -6.15557565732E+000, +0.00000000000E+000
+2.43400000000E+009, -6.13449641048E+000, +0.00000000000E+000
+2.43500000000E+009, -6.12845298354E+000, +0.00000000000E+000
+2.43600000000E+009, -6.10637310918E+000, +0.00000000000E+000
+2.43700000000E+009, -6.09822216847E+000, +0.00000000000E+000
+2.43800000000E+009, -6.07508873864E+000, +0.00000000000E+000
+2.43900000000E+009, -6.05654900377E+000, +0.00000000000E+000
+2.44000000000E+009, -6.04244282489E+000, +0.00000000000E+000
+2.44100000000E+009, -6.02460176118E+000, +0.00000000000E+000
+2.44200000000E+009, -6.01668484128E+000, +0.00000000000E+000
+2.44300000000E+009, -6.00877249809E+000, +0.00000000000E+000
+2.44400000000E+009, -6.00788083002E+000, +0.00000000000E+000
+2.44500000000E+009, -5.99857920421E+000, +0.00000000000E+000
+2.44600000000E+009, -5.99101097522E+000, +0.00000000000E+000
+2.44700000000E+009, -5.99572960032E+000, +0.00000000000E+000
+2.44800000000E+009, -5.99163355529E+000, +0.00000000000E+000
+2.44900000000E+009, -5.99393798590E+000, +0.00000000000E+000
+2.45000000000E+009, -5.99919155451E+000, +0.00000000000E+000
+2.45100000000E+009, -6.01591293245E+000, +0.00000000000E+000
+2.45200000000E+009, -6.02103752367E+000, +0.00000000000E+000
+2.45300000000E+009, -6.02152488654E+000, +0.00000000000E+000
+2.45400000000E+009, -6.02612585220E+000, +0.00000000000E+000
+2.45500000000E+009, -6.02468772428E+000, +0.00000000000E+000
+2.45600000000E+009, -6.02087060559E+000, +0.00000000000E+000
+2.45700000000E+009, -6.00594120761E+000, +0.00000000000E+000
+2.45800000000E+009, -5.99409200526E+000, +0.00000000000E+000
+2.45900000000E+009, -5.98931330810E+000, +0.00000000000E+000
+2.46000000000E+009, -5.98376166736E+000, +0.00000000000E+000
+2.46100000000E+009, -5.96563060344E+000, +0.00000000000E+000
+2.46200000000E+009, -5.95975450212E+000, +0.00000000000E+000
+2.46300000000E+009, -5.94690754473E+000, +0.00000000000E+000
+2.46400000000E+009, -5.93027140427E+000, +0.00000000000E+000
+2.46500000000E+009, -5.91760222689E+000, +0.00000000000E+000
+2.46600000000E+009, -5.90910649509E+000, +0.00000000000E+000
+2.46700000000E+009, -5.89871077100E+000, +0.00000000000E+000
+2.46800000000E+009, -5.89601728905E+000, +0.00000000000E+000
+2.46900000000E+009, -5.89331457226E+000, +0.00000000000E+000
+2.47000000000E+009, -5.89745663802E+000, +0.00000000000E+000
+2.47100000000E+009, -5.90558525571E+000, +0.00000000000E+000
+2.47200000000E+009, -5.91280000708E+000, +0.00000000000E+000
+2.47300000000E+009, -5.91868589340E+000, +0.00000000000E+000
+2.47400000000E+009, -5.92258612195E+000, +0.00000000000E+000
+2.47500000000E+009, -5.93041544004E+000, +0.00000000000E+000
+2.47600000000E+009, -5.93929992208E+000, +0.00000000000E+000
+2.47700000000E+009, -5.93395543261E+000, +0.00000000000E+000
+2.47800000000E+009, -5.92905435659E+000, +0.00000000000E+000
+2.47900000000E+009, -5.92157354981E+000, +0.00000000000E+000
+2.48000000000E+009, -5.91329286916E+000, +0.00000000000E+000
+2.48100000000E+009, -5.88923471544E+000, +0.00000000000E+000
+2.48200000000E+009, -5.87373403790E+000, +0.00000000000E+000
+2.48300000000E+009, -5.85201530496E+000, +0.00000000000E+000
+2.48400000000E+009, -5.81845028530E+000, +0.00000000000E+000
+2.48500000000E+009, -5.80453707305E+000, +0.00000000000E+000
+2.48600000000E+009, -5.80076204535E+000, +0.00000000000E+000
+2.48700000000E+009, -5.79337624895E+000, +0.00000000000E+000
+2.48800000000E+009, -5.77165830827E+000, +0.00000000000E+000
+2.48900000000E+009, -5.75534664219E+000, +0.00000000000E+000
+2.49000000000E+009, -5.74107520649E+000, +0.00000000000E+000
+2.49100000000E+009, -5.71946388199E+000, +0.00000000000E+000
+2.49200000000E+009, -5.70669941149E+000, +0.00000000000E+000
+2.49300000000E+009, -5.68778886264E+000, +0.00000000000E+000
+2.49400000000E+009, -5.67356839395E+000, +0.00000000000E+000
+2.49500000000E+009, -5.67161730489E+000, +0.00000000000E+000
+2.49600000000E+009, -5.66495103212E+000, +0.00000000000E+000
+2.49700000000E+009, -5.65840071906E+000, +0.00000000000E+000
+2.49800000000E+009, -5.65661173627E+000, +0.00000000000E+000
+2.49900000000E+009, -5.65313467898E+000, +0.00000000000E+000
+2.50000000000E+009, -5.64902787921E+000, +0.00000000000E+000
+2.50100000000E+009, -5.65070003806E+000, +0.00000000000E+000
+2.50200000000E+009, -5.64550878873E+000, +0.00000000000E+000
+2.50300000000E+009, -5.64888282318E+000, +0.00000000000E+000
+2.50400000000E+009, -5.63830285421E+000, +0.00000000000E+000
+2.50500000000E+009, -5.64201056485E+000, +0.00000000000E+000
+2.50600000000E+009, -5.63804917470E+000, +0.00000000000E+000
+2.50700000000E+009, -5.64403725245E+000, +0.00000000000E+000
+2.50800000000E+009, -5.65514243657E+000, +0.00000000000E+000
+2.50900000000E+009, -5.65714757224E+000, +0.00000000000E+000
+2.51000000000E+009, -5.64848591635E+000, +0.00000000000E+000
+2.51100000000E+009, -5.65302979444E+000, +0.00000000000E+000
+2.51200000000E+009, -5.64593733176E+000, +0.00000000000E+000
+2.51300000000E+009, -5.64943499949E+000, +0.00000000000E+000
+2.51400000000E+009, -5.64395127772E+000, +0.00000000000E+000
+2.51500000000E+009, -5.63466054019E+000, +0.00000000000E+000
+2.51600000000E+009, -5.62186588630E+000, +0.00000000000E+000
+2.51700000000E+009, -5.60748317552E+000, +0.00000000000E+000
+2.51800000000E+009, -5.59342144421E+000, +0.00000000000E+000
+2.51900000000E+009, -5.57249049600E+000, +0.00000000000E+000
+2.52000000000E+009, -5.56544265241E+000, +0.00000000000E+000
+2.52100000000E+009, -5.55374553251E+000, +0.00000000000E+000
+2.52200000000E+009, -5.54739996799E+000, +0.00000000000E+000
+2.52300000000E+009, -5.53309197401E+000, +0.00000000000E+000
+2.52400000000E+009, -5.52696040718E+000, +0.00000000000E+000
+2.52500000000E+009, -5.52123322353E+000, +0.00000000000E+000
+2.52600000000E+009, -5.51208972472E+000, +0.00000000000E+000
+2.52700000000E+009, -5.50044559327E+000, +0.00000000000E+000
+2.52800000000E+009, -5.50295127573E+000, +0.00000000000E+000
+2.52900000000E+009, -5.49636874160E+000, +0.00000000000E+000
+2.53000000000E+009, -5.49040101928E+000, +0.00000000000E+000
+2.53100000000E+009, -5.49109184146E+000, +0.00000000000E+000
+2.53200000000E+009, -5.49870768968E+000, +0.00000000000E+000
+2.53300000000E+009, -5.49647898979E+000, +0.00000000000E+000
+2.53400000000E+009, -5.50639142604E+000, +0.00000000000E+000
+2.53500000000E+009, -5.50846793791E+000, +0.00000000000E+000
+2.53600000000E+009, -5.52347070631E+000, +0.00000000000E+000
+2.53700000000E+009, -5.52559167785E+000, +0.00000000000E+000
+2.53800000000E+009, -5.53233043879E+000, +0.00000000000E+000
+2.53900000000E+009, -5.53647310637E+000, +0.00000000000E+000
+2.54000000000E+009, -5.54634726125E+000, +0.00000000000E+000
+2.54100000000E+009, -5.54517499982E+000, +0.00000000000E+000
+2.54200000000E+009, -5.54895230244E+000, +0.00000000000E+000
+2.54300000000E+009, -5.56054692822E+000, +0.00000000000E+000
+2.54400000000E+009, -5.56240326857E+000, +0.00000000000E+000
+2.54500000000E+009, -5.57191310797E+000, +0.00000000000E+000
+2.54600000000E+009, -5.57427706560E+000, +0.00000000000E+000
+2.54700000000E+009, -5.58327445275E+000, +0.00000000000E+000
+2.54800000000E+009, -5.59493308211E+000, +0.00000000000E+000
+2.54900000000E+009, -5.60421603516E+000, +0.00000000000E+000
+2.55000000000E+009, -5.61205719146E+000, +0.00000000000E+000
+2.55100000000E+009, -5.62183770144E+000, +0.00000000000E+000
+2.55200000000E+009, -5.63471976121E+000, +0.00000000000E+000
+2.55300000000E+009, -5.64632114445E+000, +0.00000000000E+000
+2.55400000000E+009, -5.65711568399E+000, +0.00000000000E+000
+2.55500000000E+009, -5.66853339492E+000, +0.00000000000E+000
+2.55600000000E+009, -5.68074146553E+000, +0.00000000000E+000
+2.55700000000E+009, -5.69038795142E+000, +0.00000000000E+000
+2.55800000000E+009, -5.67838057092E+000, +0.00000000000E+000
+2.55900000000E+009, -5.69673383469E+000, +0.00000000000E+000
+2.56000000000E+009, -5.69426836726E+000, +0.00000000000E+000
+2.56100000000E+009, -5.71245243475E+000, +0.00000000000E+000
+2.56200000000E+009, -5.72011672807E+000, +0.00000000000E+000
+2.56300000000E+009, -5.72752363948E+000, +0.00000000000E+000
+2.56400000000E+009, -5.73816752418E+000, +0.00000000000E+000
+2.56500000000E+009, -5.76119589853E+000, +0.00000000000E+000
+2.56600000000E+009, -5.76979493437E+000, +0.00000000000E+000
+2.56700000000E+009, -5.77783100490E+000, +0.00000000000E+000
+2.56800000000E+009, -5.78544252353E+000, +0.00000000000E+000
+2.56900000000E+009, -5.79138480681E+000, +0.00000000000E+000
+2.57000000000E+009, -5.80395215731E+000, +0.00000000000E+000
+2.57100000000E+009, -5.81256409305E+000, +0.00000000000E+000
+2.57200000000E+009, -5.81499787441E+000, +0.00000000000E+000
+2.57300000000E+009, -5.83418084489E+000, +0.00000000000E+000
+2.57400000000E+009, -5.83230845498E+000, +0.00000000000E+000
+2.57500000000E+009, -5.84635809898E+000, +0.00000000000E+000
+2.57600000000E+009, -5.85912124865E+000, +0.00000000000E+000
+2.57700000000E+009, -5.86038602646E+000, +0.00000000000E+000
+2.57800000000E+009, -5.87539981821E+000, +0.00000000000E+000
+2.57900000000E+009, -5.89159058416E+000, +0.00000000000E+000
+2.58000000000E+009, -5.89526306704E+000, +0.00000000000E+000
+2.58100000000E+009, -5.90464854106E+000, +0.00000000000E+000
+2.58200000000E+009, -5.90549775850E+000, +0.00000000000E+000
+2.58300000000E+009, -5.92087802236E+000, +0.00000000000E+000
+2.58400000000E+009, -5.91886859655E+000, +0.00000000000E+000
+2.58500000000E+009, -5.92753115052E+000, +0.00000000000E+000
+2.58600000000E+009, -5.93869032041E+000, +0.00000000000E+000
+2.58700000000E+009, -5.95549207996E+000, +0.00000000000E+000
+2.58800000000E+009, -5.97018061062E+000, +0.00000000000E+000
+2.58900000000E+009, -5.98542205148E+000, +0.00000000000E+000
+2.59000000000E+009, -6.00159538317E+000, +0.00000000000E+000
+2.59100000000E+009, -6.01840573398E+000, +0.00000000000E+000
+2.59200000000E+009, -6.03766725058E+000, +0.00000000000E+000
+2.59300000000E+009, -6.05128970123E+000, +0.00000000000E+000
+2.59400000000E+009, -6.06584722615E+000, +0.00000000000E+000
+2.59500000000E+009, -6.08782223946E+000, +0.00000000000E+000
+2.59600000000E+009, -6.09078747762E+000, +0.00000000000E+000
+2.59700000000E+009, -6.10664750012E+000, +0.00000000000E+000
+2.59800000000E+009, -6.10151023813E+000, +0.00000000000E+000
+2.59900000000E+009, -6.11156854630E+000, +0.00000000000E+000
+2.60000000000E+009, -6.10180456289E+000, +0.00000000000E+000
+2.60100000000E+009, -6.10262979648E+000, +0.00000000000E+000
+2.60200000000E+009, -6.10556172579E+000, +0.00000000000E+000
+2.60300000000E+009, -6.09717293844E+000, +0.00000000000E+000
+2.60400000000E+009, -6.09450831433E+000, +0.00000000000E+000
+2.60500000000E+009, -6.10786169608E+000, +0.00000000000E+000
+2.60600000000E+009, -6.10318770948E+000, +0.00000000000E+000
+2.60700000000E+009, -6.10560786390E+000, +0.00000000000E+000
+2.60800000000E+009, -6.11247943953E+000, +0.00000000000E+000
+2.60900000000E+009, -6.11292609711E+000, +0.00000000000E+000
+2.61000000000E+009, -6.11935534562E+000, +0.00000000000E+000
+2.61100000000E+009, -6.11962005940E+000, +0.00000000000E+000
+2.61200000000E+009, -6.12950267414E+000, +0.00000000000E+000
+2.61300000000E+009, -6.13651431234E+000, +0.00000000000E+000
+2.61400000000E+009, -6.15177829977E+000, +0.00000000000E+000
+2.61500000000E+009, -6.16374634020E+000, +0.00000000000E+000
+2.61600000000E+009, -6.18574249707E+000, +0.00000000000E+000
+2.61700000000E+009, -6.19507871330E+000, +0.00000000000E+000
+2.61800000000E+009, -6.20919254484E+000, +0.00000000000E+000
+2.61900000000E+009, -6.21285160902E+000, +0.00000000000E+000
+2.62000000000E+009, -6.22325324243E+000, +0.00000000000E+000
+2.62100000000E+009, -6.22356654646E+000, +0.00000000000E+000
+2.62200000000E+009, -6.22027572601E+000, +0.00000000000E+000
+2.62300000000E+009, -6.20821535199E+000, +0.00000000000E+000
+2.62400000000E+009, -6.20455251157E+000, +0.00000000000E+000
+2.62500000000E+009, -6.19571190154E+000, +0.00000000000E+000
+2.62600000000E+009, -6.19100082819E+000, +0.00000000000E+000
+2.62700000000E+009, -6.18366907574E+000, +0.00000000000E+000
+2.62800000000E+009, -6.18099791781E+000, +0.00000000000E+000
+2.62900000000E+009, -6.18682032266E+000, +0.00000000000E+000
+2.63000000000E+009, -6.18920104441E+000, +0.00000000000E+000
+2.63100000000E+009, -6.20517723470E+000, +0.00000000000E+000
+2.63200000000E+009, -6.21222155795E+000, +0.00000000000E+000
+2.63300000000E+009, -6.21316371781E+000, +0.00000000000E+000
+2.63400000000E+009, -6.22678403072E+000, +0.00000000000E+000
+2.63500000000E+009, -6.23840670418E+000, +0.00000000000E+000
+2.63600000000E+009, -6.25149684540E+000, +0.00000000000E+000
+2.63700000000E+009, -6.26096678695E+000, +0.00000000000E+000
+2.63800000000E+009, -6.27501709385E+000, +0.00000000000E+000
+2.63900000000E+009, -6.29575271667E+000, +0.00000000000E+000
+2.64000000000E+009, -6.29867550431E+000, +0.00000000000E+000
+2.64100000000E+009, -6.30967815181E+000, +0.00000000000E+000
+2.64200000000E+009, -6.32668613086E+000, +0.00000000000E+000
+2.64300000000E+009, -6.34332395043E+000, +0.00000000000E+000
+2.64400000000E+009, -6.35109421533E+000, +0.00000000000E+000
+2.64500000000E+009, -6.36395116065E+000, +0.00000000000E+000
+2.64600000000E+009, -6.38251649851E+000, +0.00000000000E+000
+2.64700000000E+009, -6.39346599375E+000, +0.00000000000E+000
+2.64800000000E+009, -6.41216030620E+000, +0.00000000000E+000
+2.64900000000E+009, -6.43877538804E+000, +0.00000000000E+000
+2.65000000000E+009, -6.45730967002E+000, +0.00000000000E+000
+2.65100000000E+009, -6.48183625898E+000, +0.00000000000E+000
+2.65200000000E+009, -6.50370094139E+000, +0.00000000000E+000
+2.65300000000E+009, -6.52959880932E+000, +0.00000000000E+000
+2.65400000000E+009, -6.55259280441E+000, +0.00000000000E+000
+2.65500000000E+009, -6.58320319992E+000, +0.00000000000E+000
+2.65600000000E+009, -6.60836994210E+000, +0.00000000000E+000
+2.65700000000E+009, -6.63359993311E+000, +0.00000000000E+000
+2.65800000000E+009, -6.67333112516E+000, +0.00000000000E+000
+2.65900000000E+009, -6.68835299582E+000, +0.00000000000E+000
+2.66000000000E+009, -6.71221185753E+000, +0.00000000000E+000
+2.66100000000E+009, -6.74046110091E+000, +0.00000000000E+000
+2.66200000000E+009, -6.76237313774E+000, +0.00000000000E+000
+2.66300000000E+009, -6.77657507294E+000, +0.00000000000E+000
+2.66400000000E+009, -6.80460312277E+000, +0.00000000000E+000
