"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.66100000000E+009, -4.32672822299E+000, +0.00000000000E+000
+2.66200000000E+009, -4.33410061284E+000, +0.00000000000E+000
+2.66300000000E+009, -4.31535222498E+000, +0.00000000000E+000
+2.66400000000E+009, -4.32732839504E+000, +0.00000000000E+000
+2.66500000000E+009, -4.32116527395E+000, +0.00000000000E+000
+2.66600000000E+009, -4.32272157742E+000, +0.00000000000E+000
+2.66700000000E+009, -4.31943648881E+000, +0.00000000000E+000
+2.66800000000E+009, -4.32908829810E+000, +0.00000000000E+000
+2.66900000000E+009, -4.34341858717E+000, +0.00000000000E+000
+2.67000000000E+009, -4.34973797771E+000, +0.00000000000E+000
+2.67100000000E+009, -4.37360840133E+000, +0.00000000000E+000
+2.67200000000E+009, -4.38591199453E+000, +0.00000000000E+000
+2.67300000000E+009, -4.39634503791E+000, +0.00000000000E+000
+2.67400000000E+009, -4.41234495202E+000, +0.00000000000E+000
+2.67500000000E+009, -4.42189938702E+000, +0.00000000000E+000
+2.67600000000E+009, -4.43159332873E+000, +0.00000000000E+000
+2.67700000000E+009, -4.43472905888E+000, +0.00000000000E+000
+2.67800000000E+009, -4.43742391098E+000, +0.00000000000E+000
+2.67900000000E+009, -4.43731026400E+000, +0.00000000000E+000
+2.68000000000E+009, -4.43772675752E+000, +0.00000000000E+000
+2.68100000000E+009, -4.43946222617E+000, +0.00000000000E+000
+2.68200000000E+009, -4.43214324307E+000, +0.00000000000E+000
+2.68300000000E+009, -4.42898187196E+000, +0.00000000000E+000
+2.68400000000E+009, -4.43057044580E+000, +0.00000000000E+000
+2.68500000000E+009, -4.42984565693E+000, +0.00000000000E+000
+2.68600000000E+009, -4.42987486169E+000, +0.00000000000E+000
+2.68700000000E+009, -4.44231824804E+000, +0.00000000000E+000
+2.68800000000E+009, -4.44694474257E+000, +0.00000000000E+000
+2.68900000000E+009, -4.46167544250E+000, +0.00000000000E+000
+2.69000000000E+009, -4.46545550113E+000, +0.00000000000E+000
+2.69100000000E+009, -4.47153435434E+000, +0.00000000000E+000
+2.69200000000E+009, -4.48484115110E+000, +0.00000000000E+000
+2.69300000000E+009, -4.50157562746E+000, +0.00000000000E+000
+2.69400000000E+009, -4.49842624123E+000, +0.00000000000E+000
+2.69500000000E+009, -4.51404464669E+000, +0.00000000000E+000
+2.69600000000E+009, -4.50990984814E+000, +0.00000000000E+000
+2.69700000000E+009, -4.51679533389E+000, +0.00000000000E+000
+2.69800000000E+009, -4.51183861026E+000, +0.00000000000E+000
+2.69900000000E+009, -4.51213071847E+000, +0.00000000000E+000
+2.70000000000E+009, -4.50762954769E+000, +0.00000000000E+000
+2.70100000000E+009, -4.50132107426E+000, +0.00000000000E+000
+2.70200000000E+009, -4.50651318419E+000, +0.00000000000E+000
+2.70300000000E+009, -4.49562293369E+000, +0.00000000000E+000
+2.70400000000E+009, -4.48118522764E+000, +0.00000000000E+000
+2.70500000000E+009, -4.47691721886E+000, +0.00000000000E+000
+2.70600000000E+009, -4.46774789177E+000, +0.00000000000E+000
+2.70700000000E+009, -4.45881429967E+000, +0.00000000000E+000
+2.70800000000E+009, -4.45675064868E+000, +0.00000000000E+000
+2.70900000000E+009, -4.44614839229E+000, +0.00000000000E+000
+2.71000000000E+009, -4.44901887829E+000, +0.00000000000E+000
+2.71100000000E+009, -4.43854271106E+000, +0.00000000000E+000
+2.71200000000E+009, -4.43469991522E+000, +0.00000000000E+000
+2.71300000000E+009, -4.42158563657E+000, +0.00000000000E+000
+2.71400000000E+009, -4.42162738995E+000, +0.00000000000E+000
+2.71500000000E+009, -4.41459847152E+000, +0.00000000000E+000
+2.71600000000E+009, -4.40115961178E+000, +0.00000000000E+000
+2.71700000000E+009, -4.39160844346E+000, +0.00000000000E+000
+2.71800000000E+009, -4.38427906363E+000, +0.00000000000E+000
+2.71900000000E+009, -4.37091430173E+000, +0.00000000000E+000
+2.72000000000E+009, -4.34567266720E+000, +0.00000000000E+000
+2.72100000000E+009, -4.32683912738E+000, +0.00000000000E+000
+2.72200000000E+009, -4.32009763979E+000, +0.00000000000E+000
+2.72300000000E+009, -4.28968194042E+000, +0.00000000000E+000
+2.72400000000E+009, -4.26411811274E+000, +0.00000000000E+000
+2.72500000000E+009, -4.24523896217E+000, +0.00000000000E+000
+2.72600000000E+009, -4.21780109690E+000, +0.00000000000E+000
+2.72700000000E+009, -4.19320209184E+000, +0.00000000000E+000
+2.72800000000E+009, -4.15640135195E+000, +0.00000000000E+000
+2.72900000000E+009, -4.12932538646E+000, +0.00000000000E+000
+2.73000000000E+009, -4.09602567363E+000, +0.00000000000E+000
+2.73100000000E+009, -4.07057049339E+000, +0.00000000000E+000
+2.73200000000E+009, -4.03455003433E+000, +0.00000000000E+000
+2.73300000000E+009, -4.00771092832E+000, +0.00000000000E+000
+2.73400000000E+009, -3.96746363716E+000, +0.00000000000E+000
+2.73500000000E+009, -3.92641152120E+000, +0.00000000000E+000
+2.73600000000E+009, -3.88588902703E+000, +0.00000000000E+000
+2.73700000000E+009, -3.84495577888E+000, +0.00000000000E+000
+2.73800000000E+009, -3.80157502079E+000, +0.00000000000E+000
+2.73900000000E+009, -3.74908931347E+000, +0.00000000000E+000
+2.74000000000E+009, -3.71117404473E+000, +0.00000000000E+000
+2.74100000000E+009, -3.66250920656E+000, +0.00000000000E+000
+2.74200000000E+009, -3.61544689897E+000, +0.00000000000E+000
+2.74300000000E+009, -3.56547834475E+000, +0.00000000000E+000
+2.74400000000E+009, -3.51624527860E+000, +0.00000000000E+000
+2.74500000000E+009, -3.46850514673E+000, +0.00000000000E+000
+2.74600000000E+009, -3.41554328316E+000, +0.00000000000E+000
+2.74700000000E+009, -3.37251160423E+000, +0.00000000000E+000
+2.74800000000E+009, -3.32197292007E+000, +0.00000000000E+000
+2.74900000000E+009, -3.26845264447E+000, +0.00000000000E+000
+2.75000000000E+009, -3.22440932099E+000, +0.00000000000E+000
+2.75100000000E+009, -3.17225717569E+000, +0.00000000000E+000
+2.75200000000E+009, -3.12384960492E+000, +0.00000000000E+000
+2.75300000000E+009, -3.06564456398E+000, +0.00000000000E+000
+2.75400000000E+009, -3.01796387365E+000, +0.00000000000E+000
+2.75500000000E+009, -2.97724680654E+000, +0.00000000000E+000
+2.75600000000E+009, -2.92638229532E+000, +0.00000000000E+000
+2.75700000000E+009, -2.88189420547E+000, +0.00000000000E+000
+2.75800000000E+009, -2.83160495782E+000, +0.00000000000E+000
+2.75900000000E+009, -2.79117692002E+000, +0.00000000000E+000
+2.76000000000E+009, -2.75024004120E+000, +0.00000000000E+000
+2.76100000000E+009, -2.71386955966E+000, +0.00000000000E+000
+2.76200000000E+009, -2.67204150939E+000, +0.00000000000E+000
+2.76300000000E+009, -2.64095746389E+000, +0.00000000000E+000
+2.76400000000E+009, -2.60121574205E+000, +0.00000000000E+000
+2.76500000000E+009, -2.56870389457E+000, +0.00000000000E+000
+2.76600000000E+009, -2.54776347671E+000, +0.00000000000E+000
+2.76700000000E+009, -2.51482165636E+000, +0.00000000000E+000
+2.76800000000E+009, -2.49122649314E+000, +0.00000000000E+000
+2.76900000000E+009, -2.45676771974E+000, +0.00000000000E+000
+2.77000000000E+009, -2.44404813213E+000, +0.00000000000E+000
+2.77100000000E+009, -2.41480979460E+000, +0.00000000000E+000
+2.77200000000E+009, -2.38589906029E+000, +0.00000000000E+000
+2.77300000000E+009, -2.36933256654E+000, +0.00000000000E+000
+2.77400000000E+009, -2.34750538071E+000, +0.00000000000E+000
+2.77500000000E+009, -2.32484651262E+000, +0.00000000000E+000
+2.77600000000E+009, -2.30897856105E+000, +0.00000000000E+000
+2.77700000000E+009, -2.29318755819E+000, +0.00000000000E+000
+2.77800000000E+009, -2.27917697800E+000, +0.00000000000E+000
+2.77900000000E+009, -2.26719540570E+000, +0.00000000000E+000
+2.78000000000E+009, -2.25118530831E+000, +0.00000000000E+000
+2.78100000000E+009, -2.24516003258E+000, +0.00000000000E+000
+2.78200000000E+009, -2.23670305149E+000, +0.00000000000E+000
+2.78300000000E+009, -2.22488988369E+000, +0.00000000000E+000
+2.78400000000E+009, -2.22120178558E+000, +0.00000000000E+000
+2.78500000000E+009, -2.21407145057E+000, +0.00000000000E+000
+2.78600000000E+009, -2.22168085953E+000, +0.00000000000E+000
+2.78700000000E+009, -2.22716392127E+000, +0.00000000000E+000
+2.78800000000E+009, -2.22402561100E+000, +0.00000000000E+000
+2.78900000000E+009, -2.22437386215E+000, +0.00000000000E+000
+2.79000000000E+009, -2.23147867636E+000, +0.00000000000E+000
+2.79100000000E+009, -2.23590177324E+000, +0.00000000000E+000
+2.79200000000E+009, -2.23008755373E+000, +0.00000000000E+000
+2.79300000000E+009, -2.24154693508E+000, +0.00000000000E+000
+2.79400000000E+009, -2.24788960240E+000, +0.00000000000E+000
+2.79500000000E+009, -2.25612653430E+000, +0.00000000000E+000
+2.79600000000E+009, -2.25636323758E+000, +0.00000000000E+000
+2.79700000000E+009, -2.26657598713E+000, +0.00000000000E+000
+2.79800000000E+009, -2.27574611087E+000, +0.00000000000E+000
+2.79900000000E+009, -2.27987363877E+000, +0.00000000000E+000
+2.80000000000E+009, -2.28313714763E+000, +0.00000000000E+000
+2.80100000000E+009, -2.28860612348E+000, +0.00000000000E+000
+2.80200000000E+009, -2.29859652906E+000, +0.00000000000E+000
+2.80300000000E+009, -2.31191862905E+000, +0.00000000000E+000
+2.80400000000E+009, -2.31394656335E+000, +0.00000000000E+000
+2.80500000000E+009, -2.32137944031E+000, +0.00000000000E+000
+2.80600000000E+009, -2.33233007722E+000, +0.00000000000E+000
+2.80700000000E+009, -2.33951571863E+000, +0.00000000000E+000
+2.80800000000E+009, -2.35483326909E+000, +0.00000000000E+000
+2.80900000000E+009, -2.36785492180E+000, +0.00000000000E+000
+2.81000000000E+009, -2.37634199719E+000, +0.00000000000E+000
+2.81100000000E+009, -2.38876804037E+000, +0.00000000000E+000
+2.81200000000E+009, -2.39968164678E+000, +0.00000000000E+000
+2.81300000000E+009, -2.40868073676E+000, +0.00000000000E+000
+2.81400000000E+009, -2.41815316741E+000, +0.00000000000E+000
+2.81500000000E+009, -2.42915570284E+000, +0.00000000000E+000
+2.81600000000E+009, -2.43420907207E+000, +0.00000000000E+000
+2.81700000000E+009, -2.44329681121E+000, +0.00000000000E+000
+2.81800000000E+009, -2.44600389490E+000, +0.00000000000E+000
+2.81900000000E+009, -2.45241439477E+000, +0.00000000000E+000
+2.82000000000E+009, -2.46372307909E+000, +0.00000000000E+000
+2.82100000000E+009, -2.46633206151E+000, +0.00000000000E+000
+2.82200000000E+009, -2.47724808096E+000, +0.00000000000E+000
+2.82300000000E+009, -2.47798738339E+000, +0.00000000000E+000
+2.82400000000E+009, -2.48906387994E+000, +0.00000000000E+000
+2.82500000000E+009, -2.49107017668E+000, +0.00000000000E+000
+2.82600000000E+009, -2.50350426643E+000, +0.00000000000E+000
+2.82700000000E+009, -2.50523993830E+000, +0.00000000000E+000
+2.82800000000E+009, -2.51270892668E+000, +0.00000000000E+000
+2.82900000000E+009, -2.51975230731E+000, +0.00000000000E+000
+2.83000000000E+009, -2.53020808096E+000, +0.00000000000E+000
+2.83100000000E+009, -2.54079318131E+000, +0.00000000000E+000
+2.83200000000E+009, -2.54912636303E+000, +0.00000000000E+000
+2.83300000000E+009, -2.55755002310E+000, +0.00000000000E+000
+2.83400000000E+009, -2.56584527882E+000, +0.00000000000E+000
+2.83500000000E+009, -2.57119277889E+000, +0.00000000000E+000
+2.83600000000E+009, -2.57518817786E+000, +0.00000000000E+000
+2.83700000000E+009, -2.58429554466E+000, +0.00000000000E+000
+2.83800000000E+009, -2.59259549395E+000, +0.00000000000E+000
+2.83900000000E+009, -2.59392891657E+000, +0.00000000000E+000
+2.84000000000E+009, -2.60682863340E+000, +0.00000000000E+000
+2.84100000000E+009, -2.61914072112E+000, +0.00000000000E+000
+2.84200000000E+009, -2.62380946124E+000, +0.00000000000E+000
+2.84300000000E+009, -2.63829751419E+000, +0.00000000000E+000
+2.84400000000E+009, -2.64299429802E+000, +0.00000000000E+000
+2.84500000000E+009, -2.65179047682E+000, +0.00000000000E+000
+2.84600000000E+009, -2.65948460343E+000, +0.00000000000E+000
+2.84700000000E+009, -2.66671723369E+000, +0.00000000000E+000
+2.84800000000E+009, -2.67554994555E+000, +0.00000000000E+000
+2.84900000000E+009, -2.68189822447E+000, +0.00000000000E+000
+2.85000000000E+009, -2.69116692447E+000, +0.00000000000E+000
+2.85100000000E+009, -2.69552434604E+000, +0.00000000000E+000
+2.85200000000E+009, -2.71080333471E+000, +0.00000000000E+000
+2.85300000000E+009, -2.71812770074E+000, +0.00000000000E+000
+2.85400000000E+009, -2.73135933691E+000, +0.00000000000E+000
+2.85500000000E+009, -2.73829272294E+000, +0.00000000000E+000
+2.85600000000E+009, -2.75162148894E+000, +0.00000000000E+000
+2.85700000000E+009, -2.76907284260E+000, +0.00000000000E+000
+2.85800000000E+009, -2.78168511870E+000, +0.00000000000E+000
+2.85900000000E+009, -2.79441695020E+000, +0.00000000000E+000
+2.86000000000E+009, -2.81336910003E+000, +0.00000000000E+000
+2.86100000000E+009, -2.83030805728E+000, +0.00000000000E+000
+2.86200000000E+009, -2.84021917375E+000, +0.00000000000E+000
+2.86300000000E+009, -2.86049688818E+000, +0.00000000000E+000
+2.86400000000E+009, -2.87190444133E+000, +0.00000000000E+000
+2.86500000000E+009, -2.88190866982E+000, +0.00000000000E+000
+2.86600000000E+009, -2.89761937513E+000, +0.00000000000E+000
+2.86700000000E+009, -2.91153905564E+000, +0.00000000000E+000
+2.86800000000E+009, -2.92015260676E+000, +0.00000000000E+000
+2.86900000000E+009, -2.93610394037E+000, +0.00000000000E+000
+2.87000000000E+009, -2.94844442081E+000, +0.00000000000E+000
+2.87100000000E+009, -2.96038925109E+000, +0.00000000000E+000
+2.87200000000E+009, -2.97532584457E+000, +0.00000000000E+000
+2.87300000000E+009, -2.98908830826E+000, +0.00000000000E+000
+2.87400000000E+009, -3.00278328493E+000, +0.00000000000E+000
+2.87500000000E+009, -3.02284100156E+000, +0.00000000000E+000
+2.87600000000E+009, -3.04085750663E+000, +0.00000000000E+000
+2.87700000000E+009, -3.06643551195E+000, +0.00000000000E+000
+2.87800000000E+009, -3.09013325663E+000, +0.00000000000E+000
+2.87900000000E+009, -3.10984804926E+000, +0.00000000000E+000
+2.88000000000E+009, -3.13806670363E+000, +0.00000000000E+000
+2.88100000000E+009, -3.15765965688E+000, +0.00000000000E+000
+2.88200000000E+009, -3.17644175700E+000, +0.00000000000E+000
+2.88300000000E+009, -3.19718637652E+000, +0.00000000000E+000
+2.88400000000E+009, -3.22040827846E+000, +0.00000000000E+000
+2.88500000000E+009, -3.23917280995E+000, +0.00000000000E+000
+2.88600000000E+009, -3.26060435175E+000, +0.00000000000E+000
+2.88700000000E+009, -3.28372370824E+000, +0.00000000000E+000
+2.88800000000E+009, -3.30022484556E+000, +0.00000000000E+000
+2.88900000000E+009, -3.31790618345E+000, +0.00000000000E+000
+2.89000000000E+009, -3.33950731167E+000, +0.00000000000E+000
+2.89100000000E+009, -3.35134758828E+000, +0.00000000000E+000
+2.89200000000E+009, -3.36198708888E+000, +0.00000000000E+000
+2.89300000000E+009, -3.38467155954E+000, +0.00000000000E+000
+2.89400000000E+009, -3.38777565016E+000, +0.00000000000E+000
+2.89500000000E+009, -3.40085947421E+000, +0.00000000000E+000
+2.89600000000E+009, -3.41238514682E+000, +0.00000000000E+000
+2.89700000000E+009, -3.42532130503E+000, +0.00000000000E+000
+2.89800000000E+009, -3.43880208830E+000, +0.00000000000E+000
+2.89900000000E+009, -3.45419600018E+000, +0.00000000000E+000
+2.90000000000E+009, -3.47046972675E+000, +0.00000000000E+000
+2.90100000000E+009, -3.48303666859E+000, +0.00000000000E+000
+2.90200000000E+009, -3.50214134014E+000, +0.00000000000E+000
+2.90300000000E+009, -3.51544744579E+000, +0.00000000000E+000
+2.90400000000E+009, -3.53126454788E+000, +0.00000000000E+000
+2.90500000000E+009, -3.54532021561E+000, +0.00000000000E+000
+2.90600000000E+009, -3.55872105779E+000, +0.00000000000E+000
+2.90700000000E+009, -3.57511464442E+000, +0.00000000000E+000
+2.90800000000E+009, -3.58955793670E+000, +0.00000000000E+000
+2.90900000000E+009, -3.59837178766E+000, +0.00000000000E+000
+2.91000000000E+009, -3.61408670300E+000, +0.00000000000E+000
+2.91100000000E+009, -3.62720743366E+000, +0.00000000000E+000
+2.91200000000E+009, -3.63482020135E+000, +0.00000000000E+000
+2.91300000000E+009, -3.64401568554E+000, +0.00000000000E+000
+2.91400000000E+009, -3.65189428318E+000, +0.00000000000E+000
+2.91500000000E+009, -3.66093363478E+000, +0.00000000000E+000
+2.91600000000E+009, -3.66522590801E+000, +0.00000000000E+000
+2.91700000000E+009, -3.67346259256E+000, +0.00000000000E+000
+2.91800000000E+009, -3.67973956324E+000, +0.00000000000E+000
+2.91900000000E+009, -3.68653761117E+000, +0.00000000000E+000
+2.92000000000E+009, -3.69311154083E+000, +0.00000000000E+000
+2.92100000000E+009, -3.70309854945E+000, +0.00000000000E+000
+2.92200000000E+009, -3.70667921699E+000, +0.00000000000E+000
+2.92300000000E+009, -3.71021028639E+000, +0.00000000000E+000
+2.92400000000E+009, -3.71862468393E+000, +0.00000000000E+000
+2.92500000000E+009, -3.71993823753E+000, +0.00000000000E+000
+2.92600000000E+009, -3.73353644489E+000, +0.00000000000E+000
+2.92700000000E+009, -3.73158017540E+000, +0.00000000000E+000
+2.92800000000E+009, -3.73553940941E+000, +0.00000000000E+000
+2.92900000000E+009, -3.72471036504E+000, +0.00000000000E+000
+2.93000000000E+009, -3.73017324776E+000, +0.00000000000E+000
+2.93100000000E+009, -3.72422092943E+000, +0.00000000000E+000
+2.93200000000E+009, -3.72432010736E+000, +0.00000000000E+000
+2.93300000000E+009, -3.72327202327E+000, +0.00000000000E+000
+2.93400000000E+009, -3.72064690514E+000, +0.00000000000E+000
+2.93500000000E+009, -3.71419522234E+000, +0.00000000000E+000
+2.93600000000E+009, -3.71172466451E+000, +0.00000000000E+000
+2.93700000000E+009, -3.70139182137E+000, +0.00000000000E+000
+2.93800000000E+009, -3.69797868454E+000, +0.00000000000E+000
+2.93900000000E+009, -3.69104063862E+000, +0.00000000000E+000
+2.94000000000E+009, -3.69116251109E+000, +0.00000000000E+000
+2.94100000000E+009, -3.68333052587E+000, +0.00000000000E+000
+2.94200000000E+009, -3.68060177931E+000, +0.00000000000E+000
+2.94300000000E+009, -3.68054610893E+000, +0.00000000000E+000
+2.94400000000E+009, -3.68159540742E+000, +0.00000000000E+000
+2.94500000000E+009, -3.68349333906E+000, +0.00000000000E+000
+2.94600000000E+009, -3.68700955482E+000, +0.00000000000E+000
+2.94700000000E+009, -3.68553052748E+000, +0.00000000000E+000
+2.94800000000E+009, -3.69146255391E+000, +0.00000000000E+000
+2.94900000000E+009, -3.69692336107E+000, +0.00000000000E+000
+2.95000000000E+009, -3.70119659401E+000, +0.00000000000E+000
+2.95100000000E+009, -3.70290005296E+000, +0.00000000000E+000
+2.95200000000E+009, -3.71231199508E+000, +0.00000000000E+000
+2.95300000000E+009, -3.70978137584E+000, +0.00000000000E+000
+2.95400000000E+009, -3.71289480480E+000, +0.00000000000E+000
+2.95500000000E+009, -3.71926680814E+000, +0.00000000000E+000
+2.95600000000E+009, -3.72551687501E+000, +0.00000000000E+000
+2.95700000000E+009, -3.74220838535E+000, +0.00000000000E+000
+2.95800000000E+009, -3.75509756231E+000, +0.00000000000E+000
+2.95900000000E+009, -3.76948345693E+000, +0.00000000000E+000
+2.96000000000E+009, -3.78688008731E+000, +0.00000000000E+000
+2.96100000000E+009, -3.79886545618E+000, +0.00000000000E+000
+2.96200000000E+009, -3.81723386045E+000, +0.00000000000E+000
+2.96300000000E+009, -3.83052021278E+000, +0.00000000000E+000
+2.96400000000E+009, -3.83982931307E+000, +0.00000000000E+000
+2.96500000000E+009, -3.84987943483E+000, +0.00000000000E+000
+2.96600000000E+009, -3.86106684570E+000, +0.00000000000E+000
+2.96700000000E+009, -3.87952629494E+000, +0.00000000000E+000
+2.96800000000E+009, -3.89309174932E+000, +0.00000000000E+000
+2.96900000000E+009, -3.90379079512E+000, +0.00000000000E+000
+2.97000000000E+009, -3.91337892179E+000, +0.00000000000E+000
+2.97100000000E+009, -3.91818656278E+000, +0.00000000000E+000
+2.97200000000E+009, -3.92298596175E+000, +0.00000000000E+000
+2.97300000000E+009, -3.93312731948E+000, +0.00000000000E+000
+2.97400000000E+009, -3.94536296674E+000, +0.00000000000E+000
+2.97500000000E+009, -3.96331107543E+000, +0.00000000000E+000
+2.97600000000E+009, -3.97571321874E+000, +0.00000000000E+000
+2.97700000000E+009, -3.99163704641E+000, +0.00000000000E+000
+2.97800000000E+009, -4.01230659886E+000, +0.00000000000E+000
+2.97900000000E+009, -4.02655512358E+000, +0.00000000000E+000
+2.98000000000E+009, -4.04085552236E+000, +0.00000000000E+000
+2.98100000000E+009, -4.05814625149E+000, +0.00000000000E+000
+2.98200000000E+009, -4.07890590757E+000, +0.00000000000E+000
+2.98300000000E+009, -4.09967390903E+000, +0.00000000000E+000
+2.98400000000E+009, -4.12211860020E+000, +0.00000000000E+000
+2.98500000000E+009, -4.14035835759E+000, +0.00000000000E+000
+2.98600000000E+009, -4.16037457156E+000, +0.00000000000E+000
+2.98700000000E+009, -4.17243959233E+000, +0.00000000000E+000
+2.98800000000E+009, -4.19119368721E+000, +0.00000000000E+000
+2.98900000000E+009, -4.20146279354E+000, +0.00000000000E+000
+2.99000000000E+009, -4.21484116478E+000, +0.00000000000E+000
+2.99100000000E+009, -4.23373218659E+000, +0.00000000000E+000
+2.99200000000E+009, -4.24451413714E+000, +0.00000000000E+000
+2.99300000000E+009, -4.26028138017E+000, +0.00000000000E+000
+2.99400000000E+009, -4.27482648849E+000, +0.00000000000E+000
+2.99500000000E+009, -4.28890029493E+000, +0.00000000000E+000
+2.99600000000E+009, -4.30644963899E+000, +0.00000000000E+000
+2.99700000000E+009, -4.31934542735E+000, +0.00000000000E+000
+2.99800000000E+009, -4.32859416951E+000, +0.00000000000E+000
+2.99900000000E+009, -4.34126600939E+000, +0.00000000000E+000
+3.00000000000E+009, -4.35101347389E+000, +0.00000000000E+000
